Year,Timestep,EcoregionName,EcoregionIndex,ppt,min_airtemp,max_airtemp,std_ppt,std_temp,winddirection,windspeed,ndeposition,min_relativehumidity,max_relativehumidity,co2,par,ozone,shortwave,FWI,
2032, 6, eco1, 0, 3.98, 19.87, 33.35, 32.15, 0.94, -99, 5.11, -99, -99, -99, -99, -99, -99, -99, 0, 
2032, 7, eco1, 0, 6.64, 20.76, 34.35, 33.72, 0.9, -99, 5.92, -99, -99, -99, -99, -99, -99, -99, 0, 
2032, 8, eco1, 0, 10.16, 20.1, 34.23, 52.7, 0.92, -99, 7.8, -99, -99, -99, -99, -99, -99, -99, 0, 
2032, 9, eco1, 0, 8.32, 15.06, 29.14, 10.79, 0.95, -99, 8.84, -99, -99, -99, -99, -99, -99, -99, 0, 
2032, 10, eco1, 0, 7.99, 8.67, 24.36, 10.22, 0.99, -99, 11.4, -99, -99, -99, -99, -99, -99, -99, 0, 
2032, 11, eco1, 0, 14.66, 4.29, 19.37, 14.55, 1.09, -99, 11.53, -99, -99, -99, -99, -99, -99, -99, 0, 
2032, 12, eco1, 0, 14.97, -3.3, 8.46, 23.77, 1.27, -99, 13.74, -99, -99, -99, -99, -99, -99, -99, 0, 
2031, 1, eco1, 0, 13.61, -1.08, 11.46, 8.87, 1.32, -99, 11.96, -99, -99, -99, -99, -99, -99, -99, 0, 
2031, 2, eco1, 0, 7.22, 4.85, 17.28, 66.21, 1.2, -99, 12.82, -99, -99, -99, -99, -99, -99, -99, 0, 
2031, 3, eco1, 0, 8.2, 4.91, 20.43, 13.78, 1.06, -99, 9.02, -99, -99, -99, -99, -99, -99, -99, 0, 
2031, 4, eco1, 0, 12.66, 12.4, 25.17, 14.63, 0.97, -99, 8.75, -99, -99, -99, -99, -99, -99, -99, 0, 
2031, 5, eco1, 0, 22.83, 18.46, 29.68, 138.06, 0.96, -99, 5.59, -99, -99, -99, -99, -99, -99, -99, 0, 
2031, 6, eco1, 0, 7.26, 19.94, 31.73, 24.71, 0.83, -99, 6.62, -99, -99, -99, -99, -99, -99, -99, 0, 
2031, 7, eco1, 0, 12.31, 19.72, 31.71, 71.89, 0.89, -99, 7.52, -99, -99, -99, -99, -99, -99, -99, 0, 
2031, 8, eco1, 0, 16.41, 18.86, 31.4, 131.21, 1.03, -99, 8.12, -99, -99, -99, -99, -99, -99, -99, 0, 
2031, 9, eco1, 0, 9.57, 13.55, 27.68, 15.41, 1.05, -99, 7.79, -99, -99, -99, -99, -99, -99, -99, 0, 
2031, 10, eco1, 0, 6.02, 5.92, 23.45, 22.65, 1.12, -99, 10.8, -99, -99, -99, -99, -99, -99, -99, 0, 
2031, 11, eco1, 0, 11.74, 7.84, 21.2, 65.66, 1.2, -99, 12.69, -99, -99, -99, -99, -99, -99, -99, 0, 
2031, 12, eco1, 0, 12.31, 0.53, 13.33, 14.08, 0.98, -99, 13.08, -99, -99, -99, -99, -99, -99, -99, 0, 
2030, 1, eco1, 0, 17.8, 5.24, 16.87, 24.92, 1.16, -99, 12.39, -99, -99, -99, -99, -99, -99, -99, 0, 
2030, 2, eco1, 0, 6.74, 6.22, 18.54, 22.33, 1.08, -99, 11.72, -99, -99, -99, -99, -99, -99, -99, 0, 
2030, 3, eco1, 0, 9.57, 4.47, 17.52, 13.81, 1.19, -99, 9.17, -99, -99, -99, -99, -99, -99, -99, 0, 
2030, 4, eco1, 0, 4.11, 8.21, 23.42, 4.96, 1.06, -99, 9.14, -99, -99, -99, -99, -99, -99, -99, 0, 
2030, 5, eco1, 0, 41.26, 18.62, 27.43, 347.86, 1.09, -99, 5.64, -99, -99, -99, -99, -99, -99, -99, 0, 
2030, 6, eco1, 0, 15.74, 20.45, 31.98, 56.53, 0.9, -99, 6.9, -99, -99, -99, -99, -99, -99, -99, 0, 
2030, 7, eco1, 0, 12.01, 22.42, 34.56, 18.54, 0.79, -99, 6.65, -99, -99, -99, -99, -99, -99, -99, 0, 
2030, 8, eco1, 0, 10.86, 20.27, 33.41, 27.88, 1.05, -99, 7.29, -99, -99, -99, -99, -99, -99, -99, 0, 
2030, 9, eco1, 0, 11.7, 13.27, 27.64, 28.91, 0.97, -99, 8.72, -99, -99, -99, -99, -99, -99, -99, 0, 
2030, 10, eco1, 0, 8.79, 9.75, 26.02, 8.68, 0.92, -99, 9.61, -99, -99, -99, -99, -99, -99, -99, 0, 
2030, 11, eco1, 0, 3.64, 1.26, 16.92, 3.47, 1.09, -99, 10.68, -99, -99, -99, -99, -99, -99, -99, 0, 
2030, 12, eco1, 0, 13.66, -0.82, 12.2, 11.84, 1.2, -99, 9.45, -99, -99, -99, -99, -99, -99, -99, 0, 
2029, 1, eco1, 0, 10.99, -0.7, 11.23, 8.13, 1.21, -99, 11.92, -99, -99, -99, -99, -99, -99, -99, 0, 
2029, 2, eco1, 0, 9.84, 0.16, 12.55, 10.91, 1.22, -99, 13.21, -99, -99, -99, -99, -99, -99, -99, 0, 
2029, 3, eco1, 0, 4.83, 6.39, 21.03, 2.61, 0.99, -99, 9.4, -99, -99, -99, -99, -99, -99, -99, 0, 
2029, 4, eco1, 0, 2.08, 9.46, 24.4, 8.55, 0.95, -99, 10.87, -99, -99, -99, -99, -99, -99, -99, 0, 
2029, 5, eco1, 0, 21.42, 17.85, 30.36, 123.78, 0.94, -99, 6.58, -99, -99, -99, -99, -99, -99, -99, 0, 
2029, 6, eco1, 0, 10.62, 21.41, 34.56, 98.62, 0.91, -99, 5.5, -99, -99, -99, -99, -99, -99, -99, 0, 
2029, 7, eco1, 0, 12.24, 21.65, 34.08, 58.18, 0.91, -99, 7.53, -99, -99, -99, -99, -99, -99, -99, 0, 
2029, 8, eco1, 0, 9.8, 18.73, 31.82, 71.45, 0.89, -99, 7.44, -99, -99, -99, -99, -99, -99, -99, 0, 
2029, 9, eco1, 0, 9.14, 15.33, 28.57, 12.08, 1.01, -99, 7.98, -99, -99, -99, -99, -99, -99, -99, 0, 
2029, 10, eco1, 0, 2.51, 11.87, 26.3, 2.63, 1.01, -99, 9.98, -99, -99, -99, -99, -99, -99, -99, 0, 
2029, 11, eco1, 0, 16.49, 2.18, 14.92, 19.57, 1.18, -99, 11.75, -99, -99, -99, -99, -99, -99, -99, 0, 
2029, 12, eco1, 0, 9.24, -3.25, 9.67, 7.05, 1.13, -99, 12.01, -99, -99, -99, -99, -99, -99, -99, 0, 
2028, 1, eco1, 0, 11.21, -1.65, 10.27, 28.22, 1.09, -99, 11.15, -99, -99, -99, -99, -99, -99, -99, 0, 
2028, 2, eco1, 0, 17.38, 4.76, 16.5, 42.22, 1.22, -99, 11.63, -99, -99, -99, -99, -99, -99, -99, 0, 
2028, 3, eco1, 0, 3.3, 6.33, 22, 5.47, 1.01, -99, 8.42, -99, -99, -99, -99, -99, -99, -99, 0, 
2028, 4, eco1, 0, 15.86, 10.82, 23.38, 102.16, 1.03, -99, 9.18, -99, -99, -99, -99, -99, -99, -99, 0, 
2028, 5, eco1, 0, 3.89, 14.26, 26.71, 15.64, 1.01, -99, 9.83, -99, -99, -99, -99, -99, -99, -99, 0, 
2028, 6, eco1, 0, 14.78, 20.5, 32.51, 399.3, 0.86, -99, 6.22, -99, -99, -99, -99, -99, -99, -99, 0, 
2028, 7, eco1, 0, 13.61, 20.83, 33.48, 98.8, 0.92, -99, 6.35, -99, -99, -99, -99, -99, -99, -99, 0, 
2028, 8, eco1, 0, 17.33, 17.86, 29.24, 77.04, 0.94, -99, 6.85, -99, -99, -99, -99, -99, -99, -99, 0, 
2028, 9, eco1, 0, 6.25, 13.94, 28.49, 15.11, 0.9, -99, 9.22, -99, -99, -99, -99, -99, -99, -99, 0, 
2028, 10, eco1, 0, 9.06, 8.99, 22.68, 71.4, 1.04, -99, 11.54, -99, -99, -99, -99, -99, -99, -99, 0, 
2028, 11, eco1, 0, 15.93, 2.98, 16.36, 23.77, 1.12, -99, 11.91, -99, -99, -99, -99, -99, -99, -99, 0, 
2028, 12, eco1, 0, 8.5, -2, 11.18, 8.12, 1.14, -99, 10.79, -99, -99, -99, -99, -99, -99, -99, 0, 
2027, 1, eco1, 0, 11.21, -1.77, 11.5, 8.08, 1.14, -99, 13.57, -99, -99, -99, -99, -99, -99, -99, 0, 
2027, 2, eco1, 0, 11.91, 0.77, 12.09, 9.04, 1.1, -99, 10.61, -99, -99, -99, -99, -99, -99, -99, 0, 
2027, 3, eco1, 0, 5.17, 4.24, 19.73, 4.05, 1.07, -99, 10.42, -99, -99, -99, -99, -99, -99, -99, 0, 
2027, 4, eco1, 0, 5.27, 9.79, 23.29, 4.72, 1.06, -99, 7.74, -99, -99, -99, -99, -99, -99, -99, 0, 
2027, 5, eco1, 0, 27.58, 18.91, 30.55, 386.02, 0.96, -99, 7.38, -99, -99, -99, -99, -99, -99, -99, 0, 
2027, 6, eco1, 0, 5.76, 20.12, 32.99, 33.79, 0.89, -99, 6.07, -99, -99, -99, -99, -99, -99, -99, 0, 
2027, 7, eco1, 0, 11.16, 21.84, 34.63, 38.55, 0.92, -99, 8.55, -99, -99, -99, -99, -99, -99, -99, 0, 
2027, 8, eco1, 0, 12.19, 19.18, 33.66, 36.98, 0.99, -99, 7.86, -99, -99, -99, -99, -99, -99, -99, 0, 
2027, 9, eco1, 0, 20.1, 11.39, 26.4, 244.09, 1, -99, 8.03, -99, -99, -99, -99, -99, -99, -99, 0, 
2027, 10, eco1, 0, 7.45, 6.4, 22.54, 32.97, 0.99, -99, 11.61, -99, -99, -99, -99, -99, -99, -99, 0, 
2027, 11, eco1, 0, 17.91, 7.07, 21.05, 64.02, 1.12, -99, 13.06, -99, -99, -99, -99, -99, -99, -99, 0, 
2027, 12, eco1, 0, 3.87, -1.09, 13.83, 3.77, 1.08, -99, 11.16, -99, -99, -99, -99, -99, -99, -99, 0, 
2026, 1, eco1, 0, 6.21, -1.73, 11.94, 4.95, 1.08, -99, 11.93, -99, -99, -99, -99, -99, -99, -99, 0, 
2026, 2, eco1, 0, 13.83, 4.1, 15.33, 61.19, 1.27, -99, 11.42, -99, -99, -99, -99, -99, -99, -99, 0, 
2026, 3, eco1, 0, 3.76, 2.79, 18.23, 3.09, 1, -99, 10.69, -99, -99, -99, -99, -99, -99, -99, 0, 
2026, 4, eco1, 0, 1.69, 8.52, 25.23, 1.74, 0.92, -99, 6.89, -99, -99, -99, -99, -99, -99, -99, 0, 
2026, 5, eco1, 0, 8.33, 19, 31.22, 20.68, 0.99, -99, 6.39, -99, -99, -99, -99, -99, -99, -99, 0, 
2026, 6, eco1, 0, 5.43, 20.99, 34.47, 23.4, 0.93, -99, 6.21, -99, -99, -99, -99, -99, -99, -99, 0, 
2026, 7, eco1, 0, 20.44, 20.62, 32.67, 420.51, 0.86, -99, 6.32, -99, -99, -99, -99, -99, -99, -99, 0, 
2026, 8, eco1, 0, 10.38, 19.48, 31.63, 150.23, 0.86, -99, 7.43, -99, -99, -99, -99, -99, -99, -99, 0, 
2026, 9, eco1, 0, 10.36, 15.52, 28.23, 17.49, 0.9, -99, 8.19, -99, -99, -99, -99, -99, -99, -99, 0, 
2026, 10, eco1, 0, 8.1, 6.77, 21.35, 14.83, 1.14, -99, 11.08, -99, -99, -99, -99, -99, -99, -99, 0, 
2026, 11, eco1, 0, 6.35, 5.87, 20.58, 2.62, 1.07, -99, 10, -99, -99, -99, -99, -99, -99, -99, 0, 
2026, 12, eco1, 0, 9.97, 1.96, 15.08, 7.32, 1.25, -99, 10.8, -99, -99, -99, -99, -99, -99, -99, 0, 
2025, 1, eco1, 0, 8.89, 1.21, 14.69, 13.68, 1.08, -99, 13.74, -99, -99, -99, -99, -99, -99, -99, 0, 
2025, 2, eco1, 0, 13.04, 9.38, 19.77, 80.32, 1.09, -99, 11.44, -99, -99, -99, -99, -99, -99, -99, 0, 
2025, 3, eco1, 0, 9.35, 1.03, 14, 7.46, 1.13, -99, 10.1, -99, -99, -99, -99, -99, -99, -99, 0, 
2025, 4, eco1, 0, 4.68, 11.36, 25.55, 12.58, 0.93, -99, 7.31, -99, -99, -99, -99, -99, -99, -99, 0, 
2025, 5, eco1, 0, 7.16, 14.79, 28.08, 112.82, 0.92, -99, 7.97, -99, -99, -99, -99, -99, -99, -99, 0, 
2025, 6, eco1, 0, 10.9, 20.3, 32.51, 73.76, 0.91, -99, 5.64, -99, -99, -99, -99, -99, -99, -99, 0, 
2025, 7, eco1, 0, 11.32, 20.5, 33.46, 22.67, 0.88, -99, 6.73, -99, -99, -99, -99, -99, -99, -99, 0, 
2025, 8, eco1, 0, 14.97, 19.07, 30.78, 52.06, 0.96, -99, 8.76, -99, -99, -99, -99, -99, -99, -99, 0, 
2025, 9, eco1, 0, 8.11, 16.02, 29.61, 28.81, 0.92, -99, 7.86, -99, -99, -99, -99, -99, -99, -99, 0, 
2025, 10, eco1, 0, 9.37, 8.74, 22.19, 49.9, 1.13, -99, 11.43, -99, -99, -99, -99, -99, -99, -99, 0, 
2025, 11, eco1, 0, 5.17, 3.59, 19.19, 6.35, 1.08, -99, 12.84, -99, -99, -99, -99, -99, -99, -99, 0, 
2025, 12, eco1, 0, 6.15, -1.32, 12.32, 3.62, 1.16, -99, 12.27, -99, -99, -99, -99, -99, -99, -99, 0, 
2024, 1, eco1, 0, 8.45, 3.75, 16.43, 19.34, 1.2, -99, 11.28, -99, -99, -99, -99, -99, -99, -99, 0, 
2024, 2, eco1, 0, 9.39, 2.84, 14.69, 35.27, 1.04, -99, 11.46, -99, -99, -99, -99, -99, -99, -99, 0, 
2024, 3, eco1, 0, 12.92, 6.12, 19.61, 41.25, 1.05, -99, 9.12, -99, -99, -99, -99, -99, -99, -99, 0, 
2024, 4, eco1, 0, 4.09, 8.01, 23.33, 30.25, 0.95, -99, 8.42, -99, -99, -99, -99, -99, -99, -99, 0, 
2024, 5, eco1, 0, 14.74, 17.39, 28.84, 86.58, 1.02, -99, 7.68, -99, -99, -99, -99, -99, -99, -99, 0, 
2024, 6, eco1, 0, 29.26, 19.7, 30.95, 64.6, 0.98, -99, 7.91, -99, -99, -99, -99, -99, -99, -99, 0, 
2024, 7, eco1, 0, 13.34, 19.98, 33, 163.9, 0.94, -99, 6.79, -99, -99, -99, -99, -99, -99, -99, 0, 
2024, 8, eco1, 0, 9.13, 17.25, 29.37, 14.45, 0.93, -99, 7.73, -99, -99, -99, -99, -99, -99, -99, 0, 
2024, 9, eco1, 0, 10.36, 13.38, 27.73, 32.22, 1.03, -99, 8.92, -99, -99, -99, -99, -99, -99, -99, 0, 
2024, 10, eco1, 0, 8.94, 8.65, 22.9, 16.18, 0.97, -99, 11.68, -99, -99, -99, -99, -99, -99, -99, 0, 
2024, 11, eco1, 0, 6.36, 2.74, 17.31, 8.8, 1.01, -99, 11.48, -99, -99, -99, -99, -99, -99, -99, 0, 
2024, 12, eco1, 0, 8.44, -1.22, 11.5, 22.39, 1.09, -99, 13.84, -99, -99, -99, -99, -99, -99, -99, 0, 
2023, 1, eco1, 0, 3.79, -2.96, 9.38, 11.97, 1.09, -99, 10.5, -99, -99, -99, -99, -99, -99, -99, 0, 
2023, 2, eco1, 0, 3.84, -2.62, 10.59, 3.66, 1.05, -99, 9.95, -99, -99, -99, -99, -99, -99, -99, 0, 
2023, 3, eco1, 0, 7.83, 2.74, 17.51, 12.67, 1.06, -99, 10.71, -99, -99, -99, -99, -99, -99, -99, 0, 
2023, 4, eco1, 0, 6.26, 7.66, 22.66, 9.06, 1.03, -99, 8.74, -99, -99, -99, -99, -99, -99, -99, 0, 
2023, 5, eco1, 0, 14.12, 18.33, 30.29, 72.63, 0.95, -99, 7.72, -99, -99, -99, -99, -99, -99, -99, 0, 
2023, 6, eco1, 0, 15.93, 20.95, 33.95, 289.19, 0.95, -99, 6.76, -99, -99, -99, -99, -99, -99, -99, 0, 
2023, 7, eco1, 0, 14.45, 21.53, 34.99, 128.85, 0.98, -99, 6.24, -99, -99, -99, -99, -99, -99, -99, 0, 
2023, 8, eco1, 0, 24.03, 19.05, 32.36, 172.52, 0.98, -99, 6.91, -99, -99, -99, -99, -99, -99, -99, 0, 
2023, 9, eco1, 0, 8.47, 14.06, 29.03, 14.96, 0.97, -99, 9.27, -99, -99, -99, -99, -99, -99, -99, 0, 
2023, 10, eco1, 0, 15.55, 11.37, 25.79, 19.52, 1.1, -99, 10.33, -99, -99, -99, -99, -99, -99, -99, 0, 
2023, 11, eco1, 0, 23.71, 5.59, 17.79, 51.33, 0.96, -99, 13.15, -99, -99, -99, -99, -99, -99, -99, 0, 
2023, 12, eco1, 0, 7.78, -2.93, 9.7, 29.94, 1, -99, 13.33, -99, -99, -99, -99, -99, -99, -99, 0, 
2022, 1, eco1, 0, 7.17, -1.41, 9.92, 3.57, 1.07, -99, 11.95, -99, -99, -99, -99, -99, -99, -99, 0, 
2022, 2, eco1, 0, 12.73, 0.82, 14.11, 13.41, 1.06, -99, 11.1, -99, -99, -99, -99, -99, -99, -99, 0, 
2022, 3, eco1, 0, 16.2, 5.4, 18.8, 42.25, 1.02, -99, 11.19, -99, -99, -99, -99, -99, -99, -99, 0, 
2022, 4, eco1, 0, 27.52, 8.11, 21.23, 189.03, 1.04, -99, 10.23, -99, -99, -99, -99, -99, -99, -99, 0, 
2022, 5, eco1, 0, 16.39, 17.13, 29.21, 33.08, 0.98, -99, 8.52, -99, -99, -99, -99, -99, -99, -99, 0, 
2022, 6, eco1, 0, 15.98, 19.67, 32.84, 41.21, 0.85, -99, 6.55, -99, -99, -99, -99, -99, -99, -99, 0, 
2022, 7, eco1, 0, 14.01, 21.16, 34.27, 40.29, 0.98, -99, 8.09, -99, -99, -99, -99, -99, -99, -99, 0, 
2022, 8, eco1, 0, 9.13, 17.94, 31.35, 13.95, 0.92, -99, 7.16, -99, -99, -99, -99, -99, -99, -99, 0, 
2022, 9, eco1, 0, 11.9, 12.32, 27.85, 23, 0.99, -99, 9.46, -99, -99, -99, -99, -99, -99, -99, 0, 
2022, 10, eco1, 0, 4.8, 7.1, 24.06, 7.66, 1.15, -99, 11.13, -99, -99, -99, -99, -99, -99, -99, 0, 
2022, 11, eco1, 0, 16.28, 5.71, 18.37, 33.52, 1.11, -99, 11.72, -99, -99, -99, -99, -99, -99, -99, 0, 
2022, 12, eco1, 0, 10.57, 0.32, 13.23, 13.95, 1.16, -99, 12.8, -99, -99, -99, -99, -99, -99, -99, 0, 
2021, 1, eco1, 0, 10.14, 3.65, 15.52, 36.26, 1.2, -99, 13.54, -99, -99, -99, -99, -99, -99, -99, 0, 
2021, 2, eco1, 0, 12.88, -0.69, 10.39, 18.95, 1.19, -99, 12.47, -99, -99, -99, -99, -99, -99, -99, 0, 
2021, 3, eco1, 0, 4.62, 2.46, 19.4, 3.64, 0.99, -99, 9.19, -99, -99, -99, -99, -99, -99, -99, 0, 
2021, 4, eco1, 0, 9.74, 10.08, 24.28, 17.72, 1.05, -99, 8.55, -99, -99, -99, -99, -99, -99, -99, 0, 
2021, 5, eco1, 0, 6.98, 18.26, 30.87, 17.16, 0.93, -99, 6.61, -99, -99, -99, -99, -99, -99, -99, 0, 
2021, 6, eco1, 0, 22.52, 21.86, 32.99, 212, 0.9, -99, 6.54, -99, -99, -99, -99, -99, -99, -99, 0, 
2021, 7, eco1, 0, 13.04, 20.44, 34.4, 30.2, 1.02, -99, 5.49, -99, -99, -99, -99, -99, -99, -99, 0, 
2021, 8, eco1, 0, 12.3, 18.78, 32.31, 34.14, 1.04, -99, 6.94, -99, -99, -99, -99, -99, -99, -99, 0, 
2021, 9, eco1, 0, 11.07, 14.29, 29.12, 41.58, 1, -99, 9.55, -99, -99, -99, -99, -99, -99, -99, 0, 
2021, 10, eco1, 0, 6.83, 7.41, 24.43, 15.82, 1, -99, 10.21, -99, -99, -99, -99, -99, -99, -99, 0, 
2021, 11, eco1, 0, 4.77, 1.77, 17.36, 2.21, 1, -99, 10.68, -99, -99, -99, -99, -99, -99, -99, 0, 
2021, 12, eco1, 0, 14.83, 0.39, 13.65, 19.16, 1.23, -99, 10.24, -99, -99, -99, -99, -99, -99, -99, 0, 
2020, 1, eco1, 0, 6.99, -2.6, 9.67, 4.19, 1.18, -99, 11.87, -99, -99, -99, -99, -99, -99, -99, 0, 
2020, 2, eco1, 0, 9.29, 0.49, 13.79, 37.41, 1.16, -99, 12.85, -99, -99, -99, -99, -99, -99, -99, 0, 
2020, 3, eco1, 0, 9.19, 1.79, 15.91, 10.39, 1.06, -99, 11.02, -99, -99, -99, -99, -99, -99, -99, 0, 
2020, 4, eco1, 0, 10.88, 9.82, 24.11, 28.21, 1, -99, 8.2, -99, -99, -99, -99, -99, -99, -99, 0, 
2020, 5, eco1, 0, 16.67, 16.46, 28.96, 164.14, 1.07, -99, 6.58, -99, -99, -99, -99, -99, -99, -99, 0, 
2020, 6, eco1, 0, 14.83, 19.77, 32.67, 59.68, 1.02, -99, 5.68, -99, -99, -99, -99, -99, -99, -99, 0, 
2020, 7, eco1, 0, 4.59, 22.03, 35.52, 7.86, 0.89, -99, 5.01, -99, -99, -99, -99, -99, -99, -99, 0, 
2020, 8, eco1, 0, 14.08, 19.2, 32, 98.24, 1.01, -99, 7.74, -99, -99, -99, -99, -99, -99, -99, 0, 
2020, 9, eco1, 0, 8.34, 13.53, 27.31, 86.75, 1.1, -99, 9.17, -99, -99, -99, -99, -99, -99, -99, 0, 
2020, 10, eco1, 0, 11.32, 11.42, 25.93, 27.55, 1.2, -99, 9.28, -99, -99, -99, -99, -99, -99, -99, 0, 
2020, 11, eco1, 0, 17.71, 4.17, 18.3, 20.63, 1.2, -99, 12.41, -99, -99, -99, -99, -99, -99, -99, 0, 
2020, 12, eco1, 0, 0.86, 1.89, 17.91, 1.09, 1.08, -99, 9.5, -99, -99, -99, -99, -99, -99, -99, 0, 
2019, 1, eco1, 0, 9.48, -1.03, 11.84, 17.26, 1.17, -99, 10.94, -99, -99, -99, -99, -99, -99, -99, 0, 
2019, 2, eco1, 0, 10.35, 5.84, 18, 10.27, 1.06, -99, 12.39, -99, -99, -99, -99, -99, -99, -99, 0, 
2019, 3, eco1, 0, 8.44, 5.54, 18.86, 13.11, 1.11, -99, 11.6, -99, -99, -99, -99, -99, -99, -99, 0, 
2019, 4, eco1, 0, 13.28, 12.79, 23.88, 96.37, 1.06, -99, 9.31, -99, -99, -99, -99, -99, -99, -99, 0, 
2019, 5, eco1, 0, 10.74, 16.89, 29.97, 53.55, 0.95, -99, 6.89, -99, -99, -99, -99, -99, -99, -99, 0, 
2019, 6, eco1, 0, 10.53, 19.37, 31.08, 125.91, 0.97, -99, 6.24, -99, -99, -99, -99, -99, -99, -99, 0, 
2019, 7, eco1, 0, 9.59, 21.13, 33.18, 56.44, 0.91, -99, 7.67, -99, -99, -99, -99, -99, -99, -99, 0, 
2019, 8, eco1, 0, 8.86, 20.4, 32.47, 24.7, 0.92, -99, 9.05, -99, -99, -99, -99, -99, -99, -99, 0, 
2019, 9, eco1, 0, 15.53, 13, 26.35, 33.34, 1.01, -99, 10.03, -99, -99, -99, -99, -99, -99, -99, 0, 
2019, 10, eco1, 0, 9.6, 10.48, 25.93, 14.59, 0.8, -99, 10.69, -99, -99, -99, -99, -99, -99, -99, 0, 
2019, 11, eco1, 0, 9.42, 0.01, 13.71, 13.11, 0.99, -99, 12.15, -99, -99, -99, -99, -99, -99, -99, 0, 
2019, 12, eco1, 0, 0.53, -4.07, 9.5, 0.18, 1.08, -99, 14.78, -99, -99, -99, -99, -99, -99, -99, 0, 
